0.0001667734 0.9543729999999999 3.9541 1.16133e-21 0.5844229999999999 2.8119400000000003 4.5027800000000004 3.93409e-21 1.146358e-09 0.14029439999999999 0.1671723 2.298213 4.038658 8.090218 2319.008
0.0002284049 2.3147900000000003 5.1376800000000005 2.0225699999999998e-21 2.57318 0.387113 5.68457 2.3391299999999998e-20 3.86464e-10 0.04225297 0.0547932 0.7873828 1.4650590000000001 2.931015 122.3382
0.00023948950000000002 1.37899 3.7065 7.08438e-22 0.739243 1.01072 4.36875 9.41965e-21 1.004055e-09 0.12424120000000001 0.1160212 0.8886099000000001 1.3173860000000002 2.65065 835.3373
0.0002576545 0.43555 4.37646 7.339190000000001e-22 0.5777899999999999 0.711186 2.72305 1.42774e-20 8.342095e-10 0.08242253 0.1895297 1.7203130000000002 3.156211 6.304739 462.8349
0.0002600022 1.05189 2.77283 3.9674700000000003e-22 3.05366 3.0675 0.408942 1.99305e-20 1.260179e-09 0.1436646 0.154329 816.3707 8254.940999999999 16509.85 494.2016
0.000281023 1.76715 6.07674 5.801810000000001e-22 2.18586 2.32747 0.394622 2.18176e-20 1.109173e-09 0.13627229999999999 0.12163969999999999 0.3705636 0.4541063 0.9659689 387.9791
0.00030884 1.62293 5.677919999999999 4.605430000000001e-22 0.23829299999999998 0.393897 1.07605 1.8857799999999998e-20 7.798054e-10 0.09250401 0.08083589 25.4652 108.1421 216.2853 313.2608
0.0003168323 0.7976300000000001 3.6762900000000003 4.32225e-22 2.84312 2.88369 2.20424 3.4804699999999996e-20 8.12216e-10 0.09327102 0.12032129999999999 13.95469 47.45655 94.91408 184.2023
0.00031745060000000003 1.28389 2.71406 7.330359999999999e-22 0.190356 0.911758 0.786738 4.5879699999999996e-20 4.631284e-10 0.05527045 0.05091081 30.265659999999997 159.4259 318.8495 76.30901999999999
0.000320867 1.6103100000000001 3.02811 5.83611e-22 1.09217 1.55728 3.4349300000000005 1.62675e-20 1.0400090000000001e-09 0.120646 0.1096704 0.1946021 0.21868510000000002 0.5600460999999999 490.3785
0.0003292219 2.45668 5.60406 6.197240000000001e-22 0.0212 2.72459 0.339937 6.727189999999999e-20 5.509562e-10 0.05639764 0.08246075 25884.55 7173.8859999999995 14347.79 64.69235
0.0003335766 0.30553800000000003 3.2257599999999997 5.15402e-22 2.27356 2.16837 3.5623199999999997 3.18749e-20 9.703086e-10 0.0855859 0.27688209999999996 0.46879350000000003 0.6666781999999999 1.2680790000000002 234.5273
0.0003403514 1.58935 6.01007 7.262519999999999e-22 1.94488 2.67778 3.8258400000000004 6.766069999999999e-20 8.413544e-10 0.10298299999999999 0.08551381 0.11026430000000001 0.11857999999999999 0.3602631 95.10954
0.0003508768 2.33776 5.69787 3.0837000000000004e-22 0.5819810000000001 1.8052599999999999 3.86541 4.18405e-20 1.1447370000000002e-09 0.1237154 0.1565518 2.2172520000000002 4.032522 8.084091 204.8227
0.0003541324 1.93945 0.202431 3.2222599999999996e-22 0.329185 0.678347 0.039646 5.96973e-20 8.838052e-10 0.10827939999999998 0.1012855 11.1312 34.30636 68.60814 115.0414
0.00037001160000000005 1.15486 3.3112800000000004 2.43285e-22 0.5126149999999999 0.10844300000000001 1.83855 2.64436e-20 1.1790610000000002e-09 0.14351229999999998 0.1368043 3.6349339999999994 7.384436 14.78005 346.0761
0.0003702803 1.11853 3.92469 5.43666e-22 2.4035900000000003 3.06448 2.9958400000000003 9.234319999999999e-20 6.081557e-10 0.073972 0.07223655 0.5447085 0.8066671 1.6279379999999999 52.24333
0.0003858501 1.86865 0.30298600000000003 2.40877e-22 0.438492 2.39926 1.09229 4.53438e-20 1.062256e-09 0.1303896 0.1150989 5.425021 12.74225 25.47642 182.6699
0.0003952962 1.78774 3.2810300000000003 3.1852100000000005e-22 2.60302 0.8045100000000001 3.57205 6.74318e-20 8.31117e-10 0.09948077 0.08415522 2.11875 4.1146650000000005 8.226268 94.93108000000001
0.0004006173 1.29071 3.20927 2.4284399999999996e-22 0.57099 1.92714 1.5363200000000001 1.35523e-19 1.06583e-09 0.12955029999999998 0.11248150000000001 2.276551 4.228503 8.459634 60.71714
0.0004183448 2.219 0.015474 2.86684e-22 0.9436469999999999 1.7364 5.98376 2.02233e-20 1.159658e-09 0.1317475 0.1460269 0.40880170000000005 0.5060869 1.079836 441.5331
0.000430644 2.1308599999999998 5.42558 2.22242e-22 0.613041 1.66284 1.8144799999999999 1.3974600000000002e-19 1.1364749999999998e-09 0.1255297 0.1278115 1.8200509999999999 3.1553299999999997 6.334904 60.46833
0.00044117 0.42469799999999996 3.1514900000000003 4.1294300000000004e-22 1.13429 2.96501 5.0454 2.03761e-19 9.806554e-10 0.08486747 0.1931761 0.16205129999999998 0.24514539999999999 0.47925070000000003 37.01617
0.0004475277 0.954715 3.49266 8.29338e-22 2.34827 2.45925 5.014069999999999 9.974649999999999e-20 3.066427e-10 0.03535271 0.03724722 0.212367 0.29937129999999995 0.6021102 24.08093
