    0.262631344747408846E+00    0.258771374820801259E+00    0.589456733190886067E-01    0.156189597043586148E+01    0.245830469807121437E+07    0.205023257279268734E-01    0.269881529528186670E+00    0.131676668906412164E+00    0.240041375779769667E-02    0.414304272371041152E+05
    0.220558814831491951E+00    0.296349725311095713E+00    0.810058766152887966E+00    0.156336185974455244E+01    0.245830469759144820E+07    0.201647107182307828E-01    0.474755620183558880E+00    0.663502639350171286E+00    0.240041378888879511E-02    0.414325392416257164E+05
    0.220558814831491951E+00    0.296349725311095713E+00    0.810058766152887966E+00    0.156336185974455244E+01    0.245830469759144820E+07    0.201647107182307828E-01    0.474755620183558880E+00    0.663502639350171286E+00    0.240041378888879511E-02    0.414325392416257164E+05
    0.220558814831491951E+00    0.296349725311095713E+00    0.810058766152887966E+00    0.156336185974455244E+01    0.245830469759144820E+07    0.201647107182307828E-01    0.474755620183558880E+00    0.663502639350171286E+00    0.240041378888879511E-02    0.414325392416257164E+05
    0.220558814831491951E+00    0.296349725311095713E+00    0.810058766152887966E+00    0.156336185974455244E+01    0.245830469759144820E+07    0.201647107182307828E-01    0.474755620183558880E+00    0.663502639350171286E+00    0.240041378888879511E-02    0.414325392416257164E+05
    0.220558814831491951E+00    0.296349725311095713E+00    0.810058766152887966E+00    0.156336185974455244E+01    0.245830469759144820E+07    0.201647107182307828E-01    0.474755620183558880E+00    0.663502639350171286E+00    0.240041378888879511E-02    0.414325392416257164E+05
    0.220558814831491951E+00    0.296349725311095713E+00    0.810058766152887966E+00    0.156336185974455244E+01    0.245830469759144820E+07    0.201647107182307828E-01    0.474755620183558880E+00    0.663502639350171286E+00    0.240041378888879511E-02    0.414325392416257164E+05
    0.220558814831491951E+00    0.296349725311095713E+00    0.810058766152887966E+00    0.156336185974455244E+01    0.245830469759144820E+07    0.201647107182307828E-01    0.474755620183558880E+00    0.663502639350171286E+00    0.240041378888879511E-02    0.414325392416257164E+05
    0.300926636976299233E+00    0.384444657379160226E+00    0.406954956560314912E-01    0.156331922019076996E+01    0.245830469660501508E+07    0.202798461308564271E-01    0.947196603375149437E+00    0.171537571404868500E+00    0.240041369318762634E-02    0.414302654635789731E+05
    0.893819561573183929E-01    0.516566704805799942E-01    0.619741843311124696E+00    0.156737084293381512E+01    0.245830469766133418E+07    0.203867777773933945E-01    0.669410900220582761E+01    0.936213455441703646E+00    0.240041365738996896E-02    0.414290557293936290E+05
    0.155987332299627208E-01    0.524158335596171199E+00    0.767748805700629644E+00    0.156416744436588950E+01    0.245830469893491548E+07    0.203893332420101991E-01    0.697003957322308221E+01    0.234384652407564037E+00    0.240041385000007391E-02    0.414305665434479815E+05
    0.211504073459016756E+00    0.243533431405016432E+00    0.696753094669848361E+00    0.156405983314308661E+01    0.245830469899922889E+07    0.204064646823800544E-01    0.392125481567971246E+01    0.627109918356021590E+00    0.240041379627266207E-02    0.414305785226643493E+05
    0.272443097039631266E+00    0.415854866452450914E-01    0.784175112229982152E+00    0.156220067560222864E+01    0.245830469752469752E+07    0.205155710192639340E-01    0.462690868440666669E+01    0.307795682759548606E+00    0.240041385855560866E-02    0.414306512854995017E+05
    0.389543656933219896E-02    0.157883919540723450E+00    0.824344542520223600E+00    0.156115916344890127E+01    0.245830469529467402E+07    0.204459489719956977E-01    0.557276939607093702E+01    0.953321815255037813E-01    0.240041391027204535E-02    0.414306519800749229E+05
    0.321906688346072778E+00    0.836481581917516426E-01    0.554827053912258061E+00    0.156169482105260649E+01    0.245830469540021149E+07    0.204803921039231618E-01    0.132021007155052827E+01    0.399038549413670729E+00    0.240041372927732484E-02    0.414313019114290655E+05
    0.321906688346072778E+00    0.836481581917516426E-01    0.554827053912258061E+00    0.156169482105260649E+01    0.245830469540021149E+07    0.204803921039231618E-01    0.132021007155052827E+01    0.399038549413670729E+00    0.240041372927732484E-02    0.414313019114290655E+05
    0.338964347295088175E+00    0.376531252305308817E+00    0.576647651044934095E+00    0.156292637113261312E+01    0.245830469689106895E+07    0.206006373865452730E-01    0.251029464999338892E+01    0.324611881506651656E+00    0.240041357815499535E-02    0.414302618789404951E+05
    0.922887734482974800E-02    0.169133083514264593E+00    0.217859807514152848E+00    0.156380509371616161E+01    0.245830469529392943E+07    0.206351790560286297E-01    0.409778974884889990E+01    0.155710774377656208E+00    0.240041337604914723E-02    0.414291370746479297E+05
    0.477534677139696412E-01    0.248790145371973415E+00    0.274087678259438250E+00    0.156116922162893856E+01    0.245830469508817978E+07    0.205013005440530804E-01    0.124005563566454802E+01    0.281528141621964045E+00    0.240041380208860745E-02    0.414313100351898465E+05
    0.477534677139696412E-01    0.248790145371973415E+00    0.274087678259438250E+00    0.156116922162893856E+01    0.245830469508817978E+07    0.205013005440530804E-01    0.124005563566454802E+01    0.281528141621964045E+00    0.240041380208860745E-02    0.414313100351898465E+05
    0.203659048641351842E+00    0.233216057299701712E+00    0.190781137698584125E+00    0.156121220297093699E+01    0.245830469502218300E+07    0.205684440270110791E-01    0.525716189770520437E+01    0.198665641533297133E+00    0.240041340926352292E-02    0.414306506224896366E+05
    0.589316521936140286E-01    0.771062546490467737E-01    0.248371291316964588E+00    0.156227489992502822E+01    0.245830469460455282E+07    0.206052729975239046E-01    0.142195845202541915E+01    0.282675854960148576E+00    0.240041383942134721E-02    0.414300360571384299E+05
    0.164703067539826858E+00    0.234222913446210546E+00    0.382684278359656516E+00    0.156107462579747591E+01    0.245830469455594476E+07    0.203793225411161849E-01    0.523723673475657936E+01    0.329595808119230060E+00    0.240041326771166198E-02    0.414303776108339807E+05
    0.485557256715536262E-01    0.233559644282817225E+00    0.216635748631799713E+00    0.156384025687922623E+01    0.245830469509869954E+07    0.203529184563557841E-01    0.790237140954505612E+01    0.803213558094066138E+00    0.240041358645431404E-02    0.414305518687049262E+05
    0.221126215443813362E+00    0.551678668708891484E+00    0.168741977965904705E+00    0.156103094479365123E+01    0.245830469672359014E+07    0.206403553853915511E-01    0.854885129580534553E+01    0.785090383251723090E+00    0.240041365934941719E-02    0.414310442634678766E+05
    0.278599115604060310E+00    0.441323024010965459E+00    0.326259463254739868E+00    0.156205818872816216E+01    0.245830469455655525E+07    0.203471427454440246E-01    0.974808009820189270E+01    0.874602121365697371E+00    0.240041332362898440E-02    0.414320828743435268E+05
    0.278599115604060310E+00    0.441323024010965459E+00    0.326259463254739868E+00    0.156205818872816216E+01    0.245830469455655525E+07    0.203471427454440246E-01    0.974808009820189270E+01    0.874602121365697371E+00    0.240041332362898440E-02    0.414320828743435268E+05
    0.278599115604060310E+00    0.441323024010965459E+00    0.326259463254739868E+00    0.156205818872816216E+01    0.245830469455655525E+07    0.203471427454440246E-01    0.974808009820189270E+01    0.874602121365697371E+00    0.240041332362898440E-02    0.414320828743435268E+05
    0.278599115604060310E+00    0.441323024010965459E+00    0.326259463254739868E+00    0.156205818872816216E+01    0.245830469455655525E+07    0.203471427454440246E-01    0.974808009820189270E+01    0.874602121365697371E+00    0.240041332362898440E-02    0.414320828743435268E+05
    0.278599115604060310E+00    0.441323024010965459E+00    0.326259463254739868E+00    0.156205818872816216E+01    0.245830469455655525E+07    0.203471427454440246E-01    0.974808009820189270E+01    0.874602121365697371E+00    0.240041332362898440E-02    0.414320828743435268E+05
    0.135846646487976702E+00    0.100693444110393548E+00    0.107051514951079688E+00    0.156286675015992027E+01    0.245830469666692615E+07    0.205350297849182795E-01    0.348487171205686730E+01    0.798462633443175362E+00    0.240041335698308773E-02    0.414303231351503637E+05
    0.138585845108989053E+00    0.171893985589316678E+00    0.867757931056772125E+00    0.156107228803274389E+01    0.245830469716370571E+07    0.203719047710948509E-01    0.317043878136130530E+01    0.356102190497127824E+00    0.240041334340889128E-02    0.414306117647856518E+05
    0.141803001492286473E+00    0.146173872504344660E+00    0.275121989716719306E+00    0.156215175772907688E+01    0.245830469908646913E+07    0.205424463644368060E-01    0.546685176561641129E+01    0.249667215226945904E+00    0.240041333333554895E-02    0.414304033593928689E+05
    0.375259118410548764E+00    0.884018189252133851E-01    0.529667803717804087E+00    0.156168824162922038E+01    0.245830469909215858E+07    0.205566664270371291E-01    0.339117191634254755E+01    0.530735267964788537E+00    0.240041369003542431E-02    0.414310690079980486E+05
    0.818670134133069327E-01    0.895438925329722912E-01    0.224378773821957672E+00    0.156092605853370303E+01    0.245830469789683260E+07    0.205120456807303952E-01    0.154926654893001103E+01    0.756646650223352646E+00    0.240041338106911258E-02    0.414304957067055730E+05
    0.137937536169890740E+00    0.449848941668403890E+00    0.746893563024480289E+00    0.156082987438447196E+01    0.245830469872071687E+07    0.203373492114145016E-01    0.487419010914212603E+01    0.479706820668700740E+00    0.240041384123475081E-02    0.414310200091924708E+05
    0.137937536169890740E+00    0.449848941668403890E+00    0.746893563024480289E+00    0.156082987438447196E+01    0.245830469872071687E+07    0.203373492114145016E-01    0.487419010914212603E+01    0.479706820668700740E+00    0.240041384123475081E-02    0.414310200091924708E+05
    0.298119006726794311E+00    0.286704286173423806E+00    0.917627036719354083E+00    0.156253507911843226E+01    0.245830469927192619E+07    0.203815841548373733E-01    0.733632805292636014E+01    0.306528643233855591E+00    0.240041344558729547E-02    0.414310663584293943E+05
    0.194467893511940187E+00    0.462881635198750752E+00    0.198546967199048102E+00    0.156369385276426254E+01    0.245830469812268578E+07    0.204100532154414260E-01    0.253299869527201604E+01    0.157770099579628398E+00    0.240041335977757980E-02    0.414295591728804720E+05
    0.307825104880030467E-01    0.140354985425245188E-01    0.354330743301193907E+00    0.156182422734255200E+01    0.245830469650605181E+07    0.203893548024089988E-01    0.829714690158327528E+01    0.113335415551411925E+00    0.240041355729015164E-02    0.414312426084398976E+05
    0.307825104880030467E-01    0.140354985425245188E-01    0.354330743301193907E+00    0.156182422734255200E+01    0.245830469650605181E+07    0.203893548024089988E-01    0.829714690158327528E+01    0.113335415551411925E+00    0.240041355729015164E-02    0.414312426084398976E+05
    0.845553186194672318E-01    0.171751957979789621E+00    0.413131031059988663E+00    0.156155336245634624E+01    0.245830469823370408E+07    0.203507317116313757E-01    0.573649536465823839E+01    0.511090272719083805E+00    0.240041386360892277E-02    0.414304883614823193E+05
    0.331904909738538867E+00    0.220271580892507979E+00    0.580495199147026616E-01    0.156179554016744637E+01    0.245830469918383844E+07    0.205450492205985213E-01    0.383001740957067893E+01    0.544316742214077554E+00    0.240041356494800255E-02    0.414314279465660002E+05
    0.331904909738538867E+00    0.220271580892507979E+00    0.580495199147026616E-01    0.156179554016744637E+01    0.245830469918383844E+07    0.205450492205985213E-01    0.383001740957067893E+01    0.544316742214077554E+00    0.240041356494800255E-02    0.414314279465660002E+05
    0.320000732091898499E+00    0.362277052844535485E+00    0.603879363942628977E+00    0.156149193094607530E+01    0.245830469891237328E+07    0.205166129743545866E-01    0.237514997502269720E+01    0.912720924420492130E+00    0.240041351127587071E-02    0.414319433737105865E+05
    0.320000732091898499E+00    0.362277052844535485E+00    0.603879363942628977E+00    0.156149193094607530E+01    0.245830469891237328E+07    0.205166129743545866E-01    0.237514997502269720E+01    0.912720924420492130E+00    0.240041351127587071E-02    0.414319433737105865E+05
    0.320000732091898499E+00    0.362277052844535485E+00    0.603879363942628977E+00    0.156149193094607530E+01    0.245830469891237328E+07    0.205166129743545866E-01    0.237514997502269720E+01    0.912720924420492130E+00    0.240041351127587071E-02    0.414319433737105865E+05
    0.320000732091898499E+00    0.362277052844535485E+00    0.603879363942628977E+00    0.156149193094607530E+01    0.245830469891237328E+07    0.205166129743545866E-01    0.237514997502269720E+01    0.912720924420492130E+00    0.240041351127587071E-02    0.414319433737105865E+05
    0.203819321806000070E+00    0.275097920592546674E+00    0.194334481032191961E-01    0.156103203382091937E+01    0.245830469742462551E+07    0.205831520790691336E-01    0.731873918053213668E+01    0.304360188622902483E+00    0.240041356757017023E-02    0.414308045229009003E+05
    0.203819321806000070E+00    0.275097920592546674E+00    0.194334481032191961E-01    0.156103203382091937E+01    0.245830469742462551E+07    0.205831520790691336E-01    0.731873918053213668E+01    0.304360188622902483E+00    0.240041356757017023E-02    0.414308045229009003E+05
    0.212947764553003266E+00    0.250364696193073832E+00    0.853326141700665453E+00    0.156164232048014817E+01    0.245830469826799026E+07    0.205534925347472530E-01    0.907221879923610963E+01    0.769330545601451754E+00    0.240041397982118957E-02    0.414294051324915272E+05
    0.346944393798474693E+00    0.481731332511520005E+00    0.558659064305406239E+00    0.156457205991140968E+01    0.245830469899833761E+07    0.202966979367533717E-01    0.422473313434501208E+01    0.970497373623061876E+00    0.240041317966725037E-02    0.414306315286480531E+05
    0.807539081626631183E-01    0.447317693551882029E-01    0.496725664459071681E+00    0.156116420905287190E+01    0.245830469797022548E+07    0.204658366791092838E-01    0.749578106478989348E+01    0.451270627867396135E+00    0.240041365957962540E-02    0.414314074819866146E+05
    0.807539081626631183E-01    0.447317693551882029E-01    0.496725664459071681E+00    0.156116420905287190E+01    0.245830469797022548E+07    0.204658366791092838E-01    0.749578106478989348E+01    0.451270627867396135E+00    0.240041365957962540E-02    0.414314074819866146E+05
    0.472428155627465859E-01    0.265449915394167235E-01    0.271714411900533803E+00    0.156141424318683653E+01    0.245830469737190707E+07    0.202459209123584394E-01    0.904605479597943507E+01    0.556675820130077770E+00    0.240041358581053865E-02    0.414300469209142975E+05
    0.289671883058806312E+00    0.505648178634611423E+00    0.714002163616581420E+00    0.156094272836890346E+01    0.245830469669068838E+07    0.201239692657764202E-01    0.581089679299363659E+01    0.525848747888655210E+00    0.240041329275463705E-02    0.414296377745590944E+05
    0.186873327507227571E+00    0.296596522440176424E+00    0.919291166881025697E-02    0.156196596625945272E+01    0.245830469659743784E+07    0.202182544441207313E-01    0.926998125151110841E+01    0.885759078153001922E+00    0.240041371103295528E-02    0.414306964482834592E+05
    0.470400779676771186E-01    0.292807134215688103E+00    0.233260222595223499E+00    0.156153010719488861E+01    0.245830469840155914E+07    0.203711686647487511E-01    0.425463706580565137E+01    0.908189040749022736E+00    0.240041341888283912E-02    0.414307584030999642E+05
