0.00115269 3.0379902e-18 0.63366 4.82494 4.39575e-22 1.66486 0.54695 0.94673
0.00133976 3.82203e-18 1.5287 4.11221 5.5280303e-22 1.58716 1.67833 3.11802
0.00135804 6.42561e-18 2.64301 5.51174 1.0664901e-21 1.578 0.1617 2.14689
0.00136943 6.44103e-18 0.77841 5.17182 5.47532e-22 1.5403 2.94284 4.97369
0.00147011 2.53444e-18 1.64137 2.59914 3.18937e-22 1.65366 0.6885 3.73296
0.00170298 2.91744e-18 2.86118 2.54184 1.29581e-22 1.51261 1.18613 1.30474
